counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
330,181eE8C3c98-9,HIT03_6,29,149.272,Tue 2015 Jul 07 11:50:59.36,0,4,0,0,0,0,IDK,2,In this case I'm really not sure. It seems that there is no correlation between the failure and write at line 88. I'm looking for a logical connection and see none. The failure references out of range but I don't see any range related to the invocation write.,1,2,85EG-9G-9A73-8,3,Other,0,38,Female,Other na,USA,None
331,175II-8E-2G971,HIT03_6,29,26.873,Tue 2015 Jul 07 11:58:55.45,3,3,0,1,0,0,NO,2,nothing at 88,1,2,638ic-5a-8a06-2,3,Hobbyist,3,28,Male,University;Other Through work,United States,VBA
332,169aE4I3A020,HIT03_6,29,323.591,Tue 2015 Jul 07 13:37:19.38,4,4,0,0,0,1,YES,2,Out object of Writer class need to be initialized before writing to it ,1,2,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
333,229Ai0A-8I-240,HIT03_6,29,1265.026,Tue 2015 Jul 07 16:31:41.68,2,4,0,0,0,1,YES,2,This line may have something to do with the error as it is writing out the string which would cause the error to show up if the index is negative; greater than; or in some cases the same size as the string.,1,2,78cA-9e4a2-6-7,5,Hobbyist,1,30,Female,University,united states,none
334,223GE-9I-6a92-9,HIT03_6,29,226.19,Tue 2015 Jul 07 17:18:57.24,3,3,0,1,0,0,NO,2,The output command should not have any problem outputting the character array(c).,1,2,75IG0G-7C6-30:286AC-3A-2g0-74:3aI0C8I-9-2-5,4,Professional_Developer,9,33,Female,University,india,PHP
335,217Ai-7G4i-354,HIT03_6,29,8.048,Wed 2015 Jul 08 05:04:33.82,5,5,0,0,0,1,YES,2,Yes,1,2,770Ce-7G-7e721,4,Hobbyist,1,26,Male,Web,INDIA,ASP.NET
336,211aC9G-4a20-4,HIT03_6,29,130.727,Wed 2015 Jul 08 07:23:48.31,3,4,0,1,0,0,NO,2,I don't think there is an issue the character array is created with the arguments and it is writted  using the write method.,1,2,813AE9c-9a-61-1,3,Graduate_Student,6,23,Male,University;Web,India,java; php; asp.net
337,205AE-3A6G7-13,HIT03_6,29,219.534,Wed 2015 Jul 08 10:57:43.88,0,5,0,0,0,0,IDK,2,I don't understand a correct flow of using writer in the program. Generally; public class IllegalArgumentException extends RuntimeException thrown when a method is passed an illegal argument.,1,2,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
338,199eg3C-2i94-7,HIT03_6,29,127.787,Wed 2015 Jul 08 13:39:58.36,5,1,0,1,0,0,NO,2,the char array will be properly consumed by the write method of the Writer,1,2,1033Ae4A5G2-3-4,5,Professional_Developer,25,42,Male,High School;University;Web,United States of America,c#; c++
339,187IA-4i-9g0-3-1,HIT03_6,29,140.553,Fri 2015 Jul 10 14:26:21.29,3,3,0,1,0,0,NO,2,Write is a property of the writer which is likely a function. ,1,2,1553ce3G-9A-4-3-9,4,Hobbyist,2,24,Male,University;Web,USA,javascript; go
340,181eE8C3c98-9,HIT03_6,29,211.398,Fri 2015 Jul 10 16:39:30.81,4,2,0,1,0,0,NO,1,Doubtful that the method Writer.write() would throw a StringIndexOutOfBoundsException,1,2,1662iG5A2G0-7-8:1702Ec2c-6C3-9-5:1686gc9a4I6-23,3,Undergraduate_Student,3,22,Female,Web,usa,java; c
341,228cA8e5g6-45,HIT03_6,19,74.467,Tue 2015 Jul 07 09:14:33.87,5,1,0,1,0,0,NO,1,Lines 79 to 81 simply check to make sure the input isn't null. In this case it isn't null so it isn't related to the failure.,3,4,178Ci-7G0E5-62,4,Professional_Developer,5,25,Male,University,USA,C
342,216EE-9E5A-5-77,HIT03_6,19,172.453,Tue 2015 Jul 07 09:37:52.18,4,2,0,1,0,0,NO,1,It is my belief that comparing a value to null is perfectly valid; and will do the proper check as intended.  If input is indeed null; the method will return and thus prevent a crash later in the program when it tries to use the value stored in input.,3,4,844Cg1g5e1-17:255ei-8G8E85-8,3,Undergraduate_Student,5,19,Male,High School;University;Web,United States,C++; Java
343,222Gc-1i-5C-96-1,HIT03_6,19,1157.78,Tue 2015 Jul 07 09:40:57.20,4,2,0,1,0,0,NO,1,This appears to only be checking if one of the input variables is null. Nothing here suggests that it is incorrect.,3,4,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
344,210eg2C7A9-13,HIT03_6,19,96.295,Tue 2015 Jul 07 09:41:02.28,3,2,0,1,0,0,NO,1,The failure is related to an attempt to reach an array index that doesn't exist. The conditional clause simply returns if your input is null.,3,4,268Ai-3a-7G689,3,Graduate_Student,2,23,Female,University;Web,USA,python
345,204gG-4E-1I10-3,HIT03_6,19,446.432,Tue 2015 Jul 07 10:00:43.28,4,2,0,1,0,0,NO,1,Sting index out of range means trying to access a point in the string that does not exist. Checking for null would not do this.,3,4,293iG4A-3I005,4,Other,30,62,Female,University,USA,C
346,198ge-8c5e308,HIT03_6,19,236.778,Tue 2015 Jul 07 10:07:55.03,5,1,0,1,0,0,NO,1,A return statement would not make a program error out. It is more then likely the error resides within the while loop between lines 84-97 as it would be calling character positions (which if done incorrectly commonly causes a StringIndexOutOfBoundsException),3,4,941eE-4G9i-56-4:283Aa7E0I474,3,Undergraduate_Student,5,21,Male,High School;University,United States,Java
347,192Ga-1i0i67-8,HIT03_6,19,70.674,Tue 2015 Jul 07 10:17:26.71,5,5,0,1,0,0,NO,1,Input is not null as you've given it an input via your test; therefore; 79-81 does not get executed.,3,4,396ie3E5A9-5-3,3,Professional_Developer,20,41,Male,High School;University;Web,USA,PHP; Perl
348,180ee-4A-8C-9-6-8,HIT03_6,19,219.983,Tue 2015 Jul 07 11:48:36.65,3,3,0,1,0,0,NO,1,I believe if (input == null) {              return;          }     To be a valid statement; if the input contains nothing; break out of the program. ,3,4,1506IC2A8e2-20:615gC7g-8i-21-3:85aA-1G-5e8-11:89cG-4a4I-5-15,5,Undergraduate_Student,4,23,Male,University,USA,Java
349,174aa7c4C122,HIT03_6,19,192.987,Tue 2015 Jul 07 12:07:44.86,3,4,0,1,0,0,NO,1,It looks fine to me,3,4,664Ge2a-4e-66-2,3,Hobbyist,0,31,Female,Web,USA,NONE
350,168AC5c-6i34-4,HIT03_6,19,598.267,Tue 2015 Jul 07 13:36:01.18,3,3,0,1,0,0,NO,1,lines 79-81 are only checking to see if input is null before continuing; no string class method utilizing and index is being called.,3,4,780gG-8i-5e5-91,5,Undergraduate_Student,5,35,Male,University;Web;Other elementary school,USA,R
351,228cA8e5g6-45,HIT03_6,19,2571.796,Tue 2015 Jul 07 16:30:47.52,4,4,0,1,0,0,NO,1,The test that was run does not appear to run any of the code that was given. The method StringscapeUtils.escapeCsv would return the string that was given but with double quotes around it since the string contains double quotes. The resulting string of that is therefore not equal to the initial string it was compared to. I don't think that this has anything to do with the code below.,3,4,87gg-4A6E-40-7,5,Hobbyist,1,45,Female,University,USA,C#
352,222Gc-1i-5C-96-1,HIT03_6,19,69.174,Tue 2015 Jul 07 17:59:51.70,3,3,0,1,0,0,NO,1,This section of code doesn't use a string method ,3,4,346Gg6E5E475,4,Professional_Developer,4,29,Male,University,united States,Java
353,216EE-9E5A-5-77,HIT03_6,19,907.491,Wed 2015 Jul 08 05:49:05.80,2,2,0,1,0,0,NO,1,that method would throw a different exception.  the string passed may be of the wrong type but it isn't null,3,4,781gE-5a0I-2-8-5,3,Hobbyist,35,59,Male,University;Web;Other self study,USA,Euphoria
354,210eg2C7A9-13,HIT03_6,19,135.986,Wed 2015 Jul 08 08:15:30.45,5,1,0,1,0,0,NO,1,this code segment is not related to this failure; it correctly guards against a null pointer.,3,4,835iG-2A-6c5-1-3,3,Undergraduate_Student,17,28,Male,Web,USA,Java
355,204gG-4E-1I10-3,HIT03_6,19,88.758,Wed 2015 Jul 08 12:49:37.78,5,1,0,1,0,0,NO,1,This conditional is working fine and will return if the input is null; preventing the rest of the method from being executed.,3,4,963eA7C5A9-8-1,5,Undergraduate_Student,8,20,Male,High School;University;Web,United States,Java; C#
356,198ge-8c5e308,HIT03_6,19,5446.883,Wed 2015 Jul 08 15:10:32.59,2,3,0,1,0,0,NO,1,There aren't any line numbers in the example here; so I can't be sure which lines you're referring to; however; I don't see anything in this code snip that should have caused the failure.,3,4,133Ac-8e0G-703:189Ii1E-1G-123,5,Hobbyist,33,43,Male,Other self-taught,USA,C++
357,192Ga-1i0i67-8,HIT03_6,19,243.675,Thu 2015 Jul 09 00:46:52.56,5,3,0,1,0,0,NO,1,No; I don't think that would be the issue as checking the input string against null happens before any array processing.,3,4,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
358,186GG0c-4I29-7,HIT03_6,19,367.514,Fri 2015 Jul 10 14:28:24.39,3,4,0,1,0,0,NO,1,"Line 79 and 81 provide a simple null check for the method arguments. The failure ""java.lang.StringIndexOutOfBoundsException  String index out of range:2"" must occur when an index is being used to access a string that does not have that index in it's range.",3,4,1577Cc1E-5E1-9-3,5,Undergraduate_Student,2,20,Male,University,USA,Ada
359,21CA-4I-6i-2-1-3,HIT03_6,19,177.161,Fri 2015 Jul 10 20:34:12.24,5,2,0,1,0,0,NO,1,StringEscapeUtils is a java constructor with the method escapeCsv; translate isn't even being used at all in the assertion.,3,4,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
360,16Ia-6I-7g645,HIT03_6,19,42.527,Sat 2015 Jul 11 04:03:33.08,3,3,0,0,0,1,YES,1, == Null should be = Null,3,4,100iI-7A-7g-505:15ge-4I9c-31-7,5,Hobbyist,4,28,Male,Web;Other books,United States,javascript
361,230EA-4E-3E0-21,HIT03_6,28,179.284,Tue 2015 Jul 07 09:15:57.61,3,3,0,1,0,0,NO,2,It gets the character code and then converts it to a char from the CharSequence; input.,1,2,832cg-7G1i-462:73eI-8E-2g-985,5,Undergraduate_Student,7,21,Male,High School,United States,Java; C++; C#
362,218iC1C0I-8-81,HIT03_6,28,29.123,Tue 2015 Jul 07 09:35:38.03,0,3,0,0,0,0,IDK,2,no,1,2,248aG-4a-2E723,3,Professional_Developer,4,25,Male,High School;University,India,C; C+
363,206Ge-3A0E-3-3-9,HIT03_6,28,161.379,Tue 2015 Jul 07 09:54:54.56,2,4,0,1,0,0,NO,2,Correct Syntax only.,1,2,278Ie8e9e091,3,Professional_Developer,4,23,Male,University,India,Java
364,224Ag-3c-5c303,HIT03_6,28,690.793,Tue 2015 Jul 07 10:15:42.26,4,4,0,0,0,1,YES,2,"Character.codePointAt is attempting to access the index of a CharSequence at index ""pos"" and may be going out of bounds. This is due to ""pos"" being incremented on line 89 inside the While loop.",1,2,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
365,200ic0e8e-601,HIT03_6,28,288.939,Tue 2015 Jul 07 11:05:16.13,0,3,0,0,0,0,IDK,2,Since the assertEquals problem is in dealing with unicode surrogates and codePointAt returns the Unicode character at a position; it is possible that there is some relation; but I am not sure. ,1,2,582GG-6a-7c31-1:310Ei-2a5i-4-17,5,Other,10,53,Male,University,India,R
366,188ac-7g-3E766,HIT03_6,28,176.46,Tue 2015 Jul 07 11:07:07.63,4,2,0,1,0,0,NO,2,Again; I don't see a connection between the failing assertion and the translate() method below. assertEquals is simply taking two strings; one escaped for CSV use from what appears to be an Apache library. Unless the translate() method is deep in the library somewhere; I don't see a connection.,1,2,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12,27,Male,High School;University;Web,United States,C#; Python
367,182iC9c-3I71-5,HIT03_6,28,764.577,Tue 2015 Jul 07 12:01:28.22,4,4,0,1,0,0,NO,2,My fault; I just read some documentation for StringEscapeUtils.escapeCsv().  The way it is implemented; it does call CharSequenceTranslator.translate().  (I was not familiar with this class or method.)       Translate()'s first recursive call translates just the first character (I think this is \uD83D).  An IndexOutOfBoundsException (in this case; StringIndexOutOfBoundsException) can get thrown by codePointAt() if index (here 0) is less than the length of the character array passed into it (which I think is 2).  That call won't be a problem.,1,2,19CG-8g8e502:609ie-1e-7i-69-2,5,Other,12,29,Male,University;Web;Other Professionally,USA,HTML/CSS (formerly C# and Java in previous jobs)
368,176Ga-7E-7E1-70,HIT03_6,28,635.968,Tue 2015 Jul 07 12:46:37.42,4,2,0,0,0,1,YES,2,toChars() seems to return a character array; which c is; and takes a codePoint; which is being given. I must admit I do not know of codePoints; but from what I understand; it returns some series of numbers; which is being added to c; and the length of which is then added to pos. As pos seems to be used as an indexer; it is possible it is growing too quickly and thus triggering out of bounds.,1,2,998eE-6g-2A350:631gg-5g6c-980,4,Hobbyist,3,28,Male,Web,US,C#
369,230EA-4E-3E0-21,HIT03_6,28,313.537,Tue 2015 Jul 07 14:58:28.03,3,3,0,0,0,1,YES,2,Before calling codePointAt(); you need to check that the index is within bounds. If it's not; that's the equivalent if your JavaScript code getting a NaN from charCodeAt(). This would; however; complicate the rest of the code considerably.  ,1,2,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
370,224Ag-3c-5c303,HIT03_6,28,444.719,Tue 2015 Jul 07 17:45:09.61,5,3,0,1,0,0,NO,2,not usage will not create any error ; basically it is getting unicode and its position of the char.  ,1,2,230GE3I5a522,4,Professional_Developer,6,29,Female,University;Web,USA,JAVA
371,218iC1C0I-8-81,HIT03_6,28,172.493,Wed 2015 Jul 08 05:11:43.54,5,5,0,0,0,1,YES,2,There may be problem in it. At some position ; the string position may be out of the bound.,1,2,739Gg9c-2G37-5,3,Professional_Developer,15,37,Female,University,India,php
372,212cg-4c0A0-74,HIT03_6,28,72.664,Wed 2015 Jul 08 06:52:09.90,0,4,0,0,0,0,IDK,2,same here don't see the relationship between the code and the assertion,1,2,801iG-2I-2G450,4,Graduate_Student,10,36,Male,University;Web,usa,python
373,206Ge-3A0E-3-3-9,HIT03_6,28,349.618,Wed 2015 Jul 08 10:32:07.07,4,1,0,1,0,0,NO,2,"No; line 87 should not be throwing any exceptions. It is executed with a safe ""pos"" variable; meaning that before this statement we check that pos < len (in the while loop condition); which makes sure we use a valid ""pos"". As I indicated before; the problem; instead; seems to be on line 95. We iterate from 0 to ""consumed"" and add the number of characters required for that particular code point to our ""pos"" variable. In our case ""consumed"" should be 2; and so we'll have 2 iterations. Our first iteration Character.charCount(Character.codePointAt(input; pos)) will return 2 since the code point for \uD83D is greater than 10;000 and we need 2 characters to express it. So our ""pos"" variable will become 2. The next iteration we'll invoke codePointAt again with the second argument (""pos"") equal to 2; which throws the exception because ""input"" variable has only indices up to 1. The discrepancy happens because in reality input.length() returns 2 as we only seem to have 2 characters; but charCount(codePointAt(input; 0)) returns 2 for just the first code point since its value is greater than 10;000 and actually needs 2 characters to be represented.",1,2,845EI-3g-3E700,5,Undergraduate_Student,6,21,Male,High School,United States,C#; C++
374,194Cc3A7A-28-4,HIT03_6,28,638.474,Wed 2015 Jul 08 22:17:23.55,4,5,0,0,0,1,YES,2,If the length of the character sequence position of the input is does not match with the translated output an out of range exception may occur.,1,2,1266Gc-4I7C152,3,Professional_Developer,9,33,Female,University,india,PHP
375,188ac-7g-3E766,HIT03_6,28,288.017,Fri 2015 Jul 10 14:20:38.67,1,2,0,1,0,0,NO,2,I do not think that there is any issue; it looks like c is being set to an array containing the statement in question;; and input and pos is being sent to the method that is contained within.,1,2,1506IC2A8e2-20:615gC7g-8i-21-3:85aA-1G-5e8-11:89cG-4a4I-5-15,5,Undergraduate_Student,4,23,Male,University,USA,Java
376,182iC9c-3I71-5,HIT03_6,28,72.599,Fri 2015 Jul 10 16:07:17.61,5,4,0,1,0,0,NO,2,The source code provided is not relevant to the test.,1,2,1572IG5e2A7-8-1,4,Undergraduate_Student,4,18,Male,High School;University;Web,U.S.,C++;Python
377,22Ig2g-2E000,HIT03_6,28,415.64,Fri 2015 Jul 10 20:25:51.00,4,2,0,1,0,0,NO,2,pos should always be less than len at this point,1,2,18ii-3A8a-2-2-3:17cC4a2e-8-2-6,3,Hobbyist,5,34,Male,University;Web,USA,C#
378,17Gi-8e6g-93-6,HIT03_6,28,470.148,Fri 2015 Jul 10 23:15:41.90,3,4,0,1,0,0,NO,1,codePointAt is probably where the exception actually gets thrown; but it seems like it's being invoked fine. The actual problem is with pos (input doesn't get modified); but I can't track changes to pos without knowing what all of these functions return; so I'm not sure where the issue really is.,1,2,94ce-5I9a-4-3-6:477Gi5i-7I316,4,Hobbyist,14,32,Male,Web,USA,PHP; JavaScript
379,18ce3C-2I214,HIT03_6,28,546.366,Sat 2015 Jul 11 10:27:26.18,5,5,0,0,0,1,YES,2,Yes and it is more specific to the codePoint method since it is trying to get the code on the specific index. Since the index doesn't exists; this results into the error. ,1,2,33IE-8g0A9-7-8,5,Professional_Developer,8,35,Male,University;Web;Other Work,United States of America,Java; PHP
380,13Ee8E9E68-1,HIT03_6,28,26.122,Sun 2015 Jul 12 03:11:20.37,5,5,0,1,0,0,NO,2,there is not an issue,1,2,4IC-5i7I612:81ia8g6g-3-69:10IE-1i1e662,4,Graduate_Student,1,29,Male,University,INDIA,java
381,433AI-9c3e-2-5-6,HIT01_8,5,323.388,Tue 2015 Jul 07 09:16:28.90,1,3,0,1,0,0,NO,2,I don't think it ever goes that far into code to cause an issue because if statement checks if minutes are less then 0 or greater then 59 and -15 is less then 0,1,1,35Eg-6i-8G-2-6-8,3,Undergraduate_Student,3,49,Female,University,US,php
382,425cg-3C-4I8-7-1,HIT01_8,5,27.038,Tue 2015 Jul 07 09:26:45.94,5,1,0,1,0,0,NO,2,The problem is at line 279 which prevents a negative minutes value being accepted even though the programmer comments indicate that since version 2.3 negative minutes up to -59 are acceptable. The @throws IllegalArgumentException comment is also referring to versions before 2.3.,1,1,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
383,417AC-1e-3I5-50,HIT01_8,5,118.128,Tue 2015 Jul 07 09:52:14.46,5,1,0,1,0,0,NO,2,This is a variable used to calculate the offset; and the error is happening above this,1,1,286Ig-9C0E170,5,Undergraduate_Student,5,20,Male,University;Web,USA,c#
